"Subject" "ActivityName" "DomainSignal" "RawSignal" "Acceleration" "Magnitude" "Measure" "JerkSignal" "Axis" "count" "average"
"10298" 27 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 62 -0.312275661520968
"10299" 27 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 62 -0.455524512258065
"10300" 27 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 62 -0.443651365559677
"10301" 27 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 62 -0.363425056419355
"10302" 27 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 62 -0.510817588709677
"10303" 27 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 62 -0.435690164870968
"10304" 27 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 62 -0.415509623096774
"10305" 27 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 62 -0.491161110967742
"10306" 27 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 62 -0.457756001258065
"10307" 27 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 62 -0.27811109925
"10308" 27 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 62 -0.539782328064516
"10309" 27 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 62 -0.421801973983871
"10310" 27 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 62 -0.390294534612903
"10311" 27 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 62 -0.586780543748387
"10312" 27 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 62 -0.40641619766129
"10313" 27 "LAYING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 62 -0.587545919032258
"10314" 27 "LAYING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 62 -0.655428953225806
"10315" 27 "LAYING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 62 -0.440423825564516
"10316" 27 "LAYING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 62 -0.68392061983871
"10317" 27 "LAYING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 62 -0.66285001016129
"10318" 27 "LAYING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 62 -0.443183121612903
"10319" 27 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 62 -0.628490951935484
"10320" 27 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 62 -0.712037156290323
"10321" 27 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 62 -0.638046273225806
"10322" 27 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 62 -0.726586340322581
"10323" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 62 0.278065266290323
"10324" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 62 -0.0162224922833048
"10325" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 62 -0.112930721870968
"10326" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 62 0.0617531141774194
"10327" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 62 0.00218619121451613
"10328" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 62 -0.00723605973756452
"10329" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 62 -0.424745143387097
"10330" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 62 -0.351927079435484
"10331" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 62 -0.449800470645161
"10332" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 62 -0.425165515646774
"10333" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 62 -0.299652776021774
"10334" 27 "LAYING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 62 -0.525938379354839
"10335" 27 "LAYING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 62 -0.362229952601613
"10336" 27 "LAYING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 62 -0.380309309516129
"10337" 27 "LAYING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 62 -0.472854837354839
"10338" 27 "LAYING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 62 -0.395178821432258
"10339" 27 "LAYING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 62 0.63762905516129
"10340" 27 "LAYING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 62 -0.0132797312903226
"10341" 27 "LAYING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 62 0.106487344072581
"10342" 27 "LAYING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 62 -0.979512155806452
"10343" 27 "LAYING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 62 -0.973105863387097
"10344" 27 "LAYING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 62 -0.960826712903226
"10345" 27 "LAYING" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 62 -0.362229952601613
"10346" 27 "LAYING" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 62 -0.472854837354839
"10347" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 62 -0.0938448045383871
"10348" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 62 -0.0390600204322581
"10349" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 62 0.112802919670968
"10350" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 62 -0.0775662109682258
"10351" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 62 -0.04353470995
"10352" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 62 -0.0554588302483871
"10353" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 62 -0.659704720967742
"10354" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 62 -0.657856863548387
"10355" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 62 -0.400324114032258
"10356" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 62 -0.633503748870968
"10357" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 62 -0.727367370322581
"10358" 27 "LAYING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 62 -0.528374164193548
"10359" 27 "LAYING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 62 -0.507728561451613
"10360" 27 "LAYING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 62 -0.660923111612903
"10361" 27 "LAYING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 62 -0.59207813483871
"10362" 27 "LAYING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 62 -0.709446379516129
"10363" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 49 -0.96434137877551
"10364" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 49 -0.966614618367347
"10365" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 49 -0.97065216244898
"10366" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 49 -0.973770970204082
"10367" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 49 -0.971587461020408
"10368" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 49 -0.973792615306122
"10369" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 49 -0.96335571122449
"10370" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 49 -0.970781394285714
"10371" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 49 -0.970434833265306
"10372" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 49 -0.976094045306122
"10373" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 49 -0.972012080408163
"10374" 27 "SITTING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 49 -0.977736237755102
"10375" 27 "SITTING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 49 -0.964905772653061
"10376" 27 "SITTING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 49 -0.973218776530612
"10377" 27 "SITTING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 49 -0.968613415306122
"10378" 27 "SITTING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 49 -0.972638900816327
"10379" 27 "SITTING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 49 -0.975168228163265
"10380" 27 "SITTING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 49 -0.979939391632653
"10381" 27 "SITTING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 49 -0.964670615714286
"10382" 27 "SITTING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 49 -0.980143898367347
"10383" 27 "SITTING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 49 -0.977743606122449
"10384" 27 "SITTING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 49 -0.966563693061224
"10385" 27 "SITTING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 49 -0.968948374285714
"10386" 27 "SITTING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 49 -0.987900069795918
"10387" 27 "SITTING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 49 -0.958178646734694
"10388" 27 "SITTING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 49 -0.987050658163265
"10389" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 49 0.275368941020408
"10390" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 49 -0.0175791626918367
"10391" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 49 -0.108212791040816
"10392" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 49 0.0845514339755102
"10393" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 49 0.0188487134265306
"10394" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 49 -0.000542805688571429
"10395" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 49 -0.963576080204082
"10396" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 49 -0.968576094081633
"10397" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 49 -0.969371464285714
"10398" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 49 -0.973723847755102
"10399" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 49 -0.970829542244898
"10400" 27 "SITTING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 49 -0.976497621632653
"10401" 27 "SITTING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 49 -0.965246135102041
"10402" 27 "SITTING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 49 -0.974539511428571
"10403" 27 "SITTING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 49 -0.963768504693878
"10404" 27 "SITTING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 49 -0.973370439795918
"10405" 27 "SITTING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 49 -0.487613120204082
"10406" 27 "SITTING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 49 0.546599145306122
"10407" 27 "SITTING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 49 0.832025618040816
"10408" 27 "SITTING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 49 -0.964607151020408
"10409" 27 "SITTING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 49 -0.992411558163265
"10410" 27 "SITTING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 49 -0.98507014122449
"10411" 27 "SITTING" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 49 -0.965246135102041
"10412" 27 "SITTING" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 49 -0.963768504693878
"10413" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 49 -0.0242498159097959
"10414" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 49 -0.0945228985918367
"10415" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 49 0.128263601142857
"10416" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 49 -0.100456781583673
"10417" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 49 -0.036333372564898
"10418" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 49 -0.065009401877551
"10419" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 49 -0.978953423061224
"10420" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 49 -0.978419107755102
"10421" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 49 -0.963584058979592
"10422" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 49 -0.985262785306122
"10423" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 49 -0.988022212244898
"10424" 27 "SITTING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 49 -0.983786863469388
"10425" 27 "SITTING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 49 -0.948585772040816
"10426" 27 "SITTING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 49 -0.987829282040816
"10427" 27 "SITTING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 49 -0.957823013265306
"10428" 27 "SITTING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 49 -0.987257659183673
"10429" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 57 -0.990834774035088
"10430" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 57 -0.984124511754386
"10431" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 57 -0.985466995087719
"10432" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 57 -0.989956911578947
"10433" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 57 -0.986986724210526
"10434" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 57 -0.98815205631579
"10435" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 57 -0.992336974385965
"10436" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 57 -0.983890008596491
"10437" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 57 -0.980763093333333
"10438" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 57 -0.990538249649123
"10439" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 57 -0.987443773333333
"10440" 27 "STANDING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 57 -0.990297025614035
"10441" 27 "STANDING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 57 -0.986870534210526
"10442" 27 "STANDING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 57 -0.988872809824561
"10443" 27 "STANDING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 57 -0.986869588947368
"10444" 27 "STANDING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 57 -0.989095203157895
"10445" 27 "STANDING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 57 -0.990851582807018
"10446" 27 "STANDING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 57 -0.988036488070175
"10447" 27 "STANDING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 57 -0.981966128421053
"10448" 27 "STANDING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 57 -0.99187875754386
"10449" 27 "STANDING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 57 -0.985280668421053
"10450" 27 "STANDING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 57 -0.98176664122807
"10451" 27 "STANDING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 57 -0.985184655438596
"10452" 27 "STANDING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 57 -0.993632402280702
"10453" 27 "STANDING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 57 -0.978074388245614
"10454" 27 "STANDING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 57 -0.993224860877193
"10455" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 57 0.27557372754386
"10456" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 57 -0.0175258073684211
"10457" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 57 -0.106577067526316
"10458" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 57 0.0759329595964912
"10459" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 57 0.0113423804235088
"10460" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 57 -0.0012522071052807
"10461" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 57 -0.991867914561404
"10462" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 57 -0.98392119245614
"10463" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 57 -0.982079739122807
"10464" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 57 -0.989795714561403
"10465" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 57 -0.986726023508772
"10466" 27 "STANDING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 57 -0.989933948245614
"10467" 27 "STANDING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 57 -0.988154769649123
"10468" 27 "STANDING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 57 -0.990146115087719
"10469" 27 "STANDING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 57 -0.98601055
"10470" 27 "STANDING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 57 -0.989474982807018
"10471" 27 "STANDING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 57 0.576573980701754
"10472" 27 "STANDING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 57 0.241628453596491
"10473" 27 "STANDING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 57 0.345443721105263
"10474" 27 "STANDING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 57 -0.991640129473684
"10475" 27 "STANDING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 57 -0.99358398
"10476" 27 "STANDING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 57 -0.986492356140351
"10477" 27 "STANDING" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 57 -0.988154769649123
"10478" 27 "STANDING" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 57 -0.98601055
"10479" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 57 -0.0328548114561404
"10480" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 57 -0.0738676917192982
"10481" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 57 0.0857909253333333
"10482" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 57 -0.0967884230175439
"10483" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 57 -0.0405259256666667
"10484" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 57 -0.0555259105754386
"10485" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 57 -0.991579658596491
"10486" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 57 -0.986205432105263
"10487" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 57 -0.980453171929825
"10488" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 57 -0.994626426842105
"10489" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 57 -0.993298481403509
"10490" 27 "STANDING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 57 -0.992670957719298
"10491" 27 "STANDING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 57 -0.977218885789474
"10492" 27 "STANDING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 57 -0.994914903684211
"10493" 27 "STANDING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 57 -0.978415409298246
"10494" 27 "STANDING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 57 -0.993396974385965
"10495" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 70 -0.291051780108571
"10496" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 70 -0.265723553045714
"10497" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 70 -0.430040732557143
"10498" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 70 -0.369341615261429
"10499" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 70 -0.366895883541429
"10500" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 70 -0.5229659001
"10501" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 70 -0.206129911914286
"10502" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 70 -0.313775949742857
"10503" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 70 -0.437963868571429
"10504" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 70 -0.353955095414286
"10505" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 70 -0.3369974673
"10506" 27 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 70 -0.603395214142857
"10507" 27 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 70 -0.256927478814286
"10508" 27 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 70 -0.317310066355714
"10509" 27 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 70 -0.412309454061429
"10510" 27 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 70 -0.381602346665714
"10511" 27 "WALKING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 70 -0.494391055228571
"10512" 27 "WALKING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 70 -0.549683914955714
"10513" 27 "WALKING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 70 -0.3899019199
"10514" 27 "WALKING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 70 -0.579841860571429
"10515" 27 "WALKING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 70 -0.600103969285714
"10516" 27 "WALKING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 70 -0.446966968257143
"10517" 27 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 70 -0.531271057571429
"10518" 27 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 70 -0.633064070785714
"10519" 27 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 70 -0.538168289
"10520" 27 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 70 -0.654912967614286
"10521" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 70 0.283128697714286
"10522" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 70 -0.0184352879542857
"10523" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 70 -0.110618639485714
"10524" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 70 0.105201836407143
"10525" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 70 -0.0157586244657143
"10526" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 70 -0.0151735371928571
"10527" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 70 -0.226663754271429
"10528" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 70 -0.264931229727143
"10529" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 70 -0.402819466771429
"10530" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 70 -0.332450625242857
"10531" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 70 -0.330675795621429
"10532" 27 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 70 -0.563808591714286
"10533" 27 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 70 -0.205607275497143
"10534" 27 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 70 -0.363974042364286
"10535" 27 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 70 -0.283451765442857
"10536" 27 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 70 -0.34286205298
